73;89;0.2
21;141;0.2
96;66;0.2
83;79;0.2
93;69;0.2
74;88;0.2
46;116;0.2
101;61;0.2
94;68;0.2
79;83;0.2
67;95;0.2
103;59;0.2
85;77;0.2
84;78;0.2
77;85;0.2
49;113;0.2
108;54;0.2
85;77;0.2
111;51;0.2
103;59;0.2
96;66;0.2
137;25;0.2
101;61;0.2
102;60;0.2
57;105;0.2
99;63;0.2
63;99;0.2
71;91;0.2
95;67;0.2
110;52;0.2
48;114;0.2
44;118;0.2
44;118;0.2
47;115;0.2
84;78;0.2
26;136;0.2
46;116;0.2
57;105;0.2
102;60;0.2
85;77;0.2
17;145;0.2
66;96;0.2
75;87;0.2
105;57;0.2
119;43;0.2
44;118;0.2
30;132;0.2
40;122;0.2
69;93;0.2
61;101;0.2
52;110;0.2
37;125;0.2
117;45;0.2
64;98;0.2
81;81;0.2
76;86;0.2
45;117;0.2
63;99;0.2
103;59;0.2
92;70;0.2
30;132;0.2
57;105;0.2
79;83;0.2
125;37;0.2
134;28;0.2
61;101;0.2
81;81;0.2
79;83;0.2
14;148;0.2
66;96;0.30000000000000004
58;104;0.30000000000000004
55;107;0.30000000000000004
84;78;0.30000000000000004
95;67;0.30000000000000004
107;55;0.30000000000000004
77;85;0.30000000000000004
92;70;0.30000000000000004
73;89;0.30000000000000004
105;57;0.30000000000000004
70;92;0.30000000000000004
92;70;0.30000000000000004
50;112;0.30000000000000004
64;98;0.30000000000000004
58;104;0.30000000000000004
10;152;0.30000000000000004
96;66;0.30000000000000004
45;117;0.30000000000000004
80;82;0.30000000000000004
90;72;0.30000000000000004
120;42;0.30000000000000004
66;96;0.30000000000000004
79;83;0.30000000000000004
44;118;0.30000000000000004
32;130;0.30000000000000004
94;68;0.30000000000000004
95;67;0.30000000000000004
58;104;0.30000000000000004
75;87;0.30000000000000004
36;126;0.30000000000000004
137;25;0.30000000000000004
75;87;0.30000000000000004
52;110;0.30000000000000004
57;105;0.30000000000000004
22;140;0.30000000000000004
40;122;0.30000000000000004
72;90;0.30000000000000004
82;80;0.30000000000000004
60;102;0.30000000000000004
38;124;0.30000000000000004
49;113;0.30000000000000004
57;105;0.30000000000000004
92;70;0.30000000000000004
76;86;0.30000000000000004
92;70;0.30000000000000004
58;104;0.30000000000000004
54;108;0.30000000000000004
59;103;0.30000000000000004
21;141;0.30000000000000004
92;70;0.30000000000000004
108;54;0.30000000000000004
62;100;0.30000000000000004
53;109;0.30000000000000004
63;99;0.30000000000000004
87;75;0.30000000000000004
77;85;0.30000000000000004
38;124;0.30000000000000004
27;135;0.30000000000000004
90;72;0.30000000000000004
77;85;0.30000000000000004
31;131;0.30000000000000004
127;35;0.30000000000000004
61;101;0.30000000000000004
49;113;0.30000000000000004
31;131;0.30000000000000004
124;38;0.30000000000000004
36;126;0.30000000000000004
89;73;0.30000000000000004
107;55;0.30000000000000004
55;107;0.30000000000000004
71;91;0.30000000000000004
71;91;0.30000000000000004
58;104;0.30000000000000004
57;105;0.30000000000000004
74;88;0.30000000000000004
115;47;0.30000000000000004
69;93;0.30000000000000004
30;132;0.30000000000000004
113;49;0.30000000000000004
36;126;0.30000000000000004
43;119;0.30000000000000004
42;120;0.30000000000000004
112;50;0.30000000000000004
71;91;0.30000000000000004
80;82;0.30000000000000004
87;75;0.30000000000000004
35;127;0.30000000000000004
13;149;0.30000000000000004
78;84;0.30000000000000004
117;45;0.30000000000000004
89;73;0.30000000000000004
48;114;0.30000000000000004
36;126;0.30000000000000004
47;115;0.30000000000000004
91;71;0.30000000000000004
104;58;0.30000000000000004
101;61;0.30000000000000004
73;89;0.30000000000000004
58;104;0.30000000000000004
65;97;0.30000000000000004
118;44;0.4
109;53;0.4
83;79;0.4
44;118;0.4
82;80;0.4
60;102;0.4
81;81;0.4
53;109;0.4
50;112;0.4
53;109;0.4
57;105;0.4
81;81;0.4
118;44;0.4
11;151;0.4
84;78;0.4
78;84;0.4
96;66;0.4
57;105;0.4
82;80;0.4
107;55;0.4
43;119;0.4
44;118;0.4
88;74;0.4
122;40;0.4
31;131;0.4
51;111;0.4
90;72;0.4
36;126;0.4
93;69;0.4
50;112;0.4
64;98;0.4
102;60;0.4
36;126;0.4
84;78;0.4
96;66;0.4
36;126;0.4
27;135;0.4
49;113;0.4
88;74;0.4
44;118;0.4
69;93;0.4
75;87;0.4
16;146;0.4
28;134;0.4
79;83;0.4
41;121;0.4
17;145;0.4
138;24;0.4
90;72;0.4
36;126;0.4
45;117;0.4
71;91;0.4
105;57;0.4
65;97;0.4
58;104;0.4
101;61;0.4
54;108;0.4
59;103;0.4
131;31;0.4
107;55;0.4
40;122;0.4
115;47;0.4
34;128;0.4
36;126;0.4
92;70;0.4
30;132;0.4
102;60;0.4
22;140;0.4
58;104;0.4
34;128;0.4
86;76;0.4
29;133;0.4
104;58;0.4
99;63;0.4
8;154;0.4
108;54;0.4
88;74;0.4
45;117;0.4
40;122;0.4
17;145;0.4
72;90;0.4
76;86;0.4
83;79;0.4
69;93;0.4
131;31;0.4
82;80;0.4
86;76;0.4
76;86;0.4
54;108;0.4
108;54;0.4
54;108;0.4
102;60;0.4
118;44;0.4
21;141;0.4
63;99;0.4
22;140;0.4
13;149;0.4
95;67;0.4
32;130;0.4
91;71;0.4
69;93;0.5
98;64;0.5
50;112;0.5
76;86;0.5
33;129;0.5
9;153;0.5
66;96;0.5
101;61;0.5
40;122;0.5
66;96;0.5
72;90;0.5
76;86;0.5
30;132;0.5
105;57;0.5
45;117;0.5
58;104;0.5
111;51;0.5
76;86;0.5
76;86;0.5
50;112;0.5
74;88;0.5
48;114;0.5
75;87;0.5
81;81;0.5
47;115;0.1
119;43;0.1
68;94;0.1
52;110;0.1
39;123;0.1
52;110;0.1
62;100;0.1
77;85;0.1
30;132;0.1
96;66;0.1
54;108;0.1
54;108;0.1
45;117;0.1
50;112;0.1
119;43;0.1
51;111;0.1
81;81;0.1
100;62;0.1
99;63;0.1
97;65;0.1
81;81;0.1
58;104;0.1
64;98;0.1
117;45;0.1
114;48;0.1
25;137;0.1
75;87;0.1
60;102;0.1
45;117;0.1
88;74;0.1
49;113;0.1
77;85;0.1
53;109;0.1
25;137;0.1
97;65;0.1
84;78;0.1
77;85;0.1
67;95;0.1
78;84;0.1
71;91;0.1
101;61;0.1
51;111;0.1
76;86;0.1
42;120;0.1
84;78;0.1
39;123;0.1
34;128;0.1
22;140;0.1
99;63;0.1
124;38;0.1
27;135;0.1
57;105;0.1
61;101;0.1
127;35;0.1
49;113;0.1
120;42;0.1
83;79;0.1
58;104;0.1
71;91;0.1
51;111;0.1
71;91;0.1
86;76;0.1
55;107;0.1
36;126;0.1
59;103;0.1
16;146;0.1
78;84;0.1
39;123;0.1
24;138;0.1
54;108;0.1
66;96;0.1
36;126;0.1
114;48;0.1
75;87;0.1
115;47;0.1
14;148;0.1
81;81;0.1
55;107;0.1
42;120;0.1
90;72;0.1
115;47;0.1
111;51;0.1
47;115;0.1
0;162;0.1
109;53;0.1
25;137;0.1
26;136;0.1
21;141;0.1
44;118;0.1
46;116;0.1
84;78;0.1
48;114;0.1
43;119;0.1
70;92;0.1
86;76;0.1
25;137;0.1
68;94;0.1
69;93;0.1
134;28;0.1
101;61;0.1
19;143;0.1
87;75;0.1
72;90;0.1
106;56;0.1
32;130;0.1
68;94;0.1
81;81;0.2
63;99;0.2
76;86;0.2
103;59;0.2
70;92;0.2
95;67;0.2
34;128;0.2
67;95;0.2
58;104;0.2
70;92;0.2
18;144;0.2
51;111;0.2
26;136;0.2
43;119;0.2
50;112;0.2
102;60;0.2
61;101;0.2
40;122;0.2
54;108;0.2
88;74;0.2
27;135;0.2
61;101;0.2
28;134;0.2
36;126;0.2
90;72;0.2
64;98;0.2
60;102;0.2
49;113;0.2
125;37;0.2
54;108;0.2
77;85;0.2
42;120;0.2
7;155;0.2
43;119;0.2
43;119;0.2
38;124;0.2
57;105;0.2
58;104;0.2
28;134;0.2
34;128;0.2
78;84;0.2
50;112;0.2
58;104;0.2
25;137;0.2
76;86;0.2
56;106;0.2
70;92;0.2
77;85;0.2
102;60;0.2
30;132;0.2
34;128;0.2
65;97;0.2
56;106;0.2
121;41;0.2
32;130;0.2
69;93;0.2
78;84;0.2
66;96;0.2
53;109;0.2
26;136;0.2
69;93;0.2
72;90;0.2
89;73;0.2
72;90;0.2
50;112;0.2
42;120;0.2
34;128;0.2
64;98;0.2
90;72;0.2
73;89;0.2
101;61;0.2
29;133;0.2
33;129;0.2
64;98;0.2
43;119;0.2
60;102;0.2
52;110;0.2
117;45;0.2
49;113;0.2
53;109;0.2
76;86;0.2
28;134;0.2
118;44;0.2
66;96;0.2
91;71;0.2
27;135;0.2
119;43;0.2
57;105;0.2
69;93;0.2
57;105;0.2
94;68;0.2
120;42;0.2
26;136;0.2
68;94;0.2
22;140;0.2
129;33;0.2
37;125;0.2
95;67;0.2
144;18;0.2
78;84;0.2
70;92;0.30000000000000004
51;111;0.30000000000000004
100;62;0.30000000000000004
79;83;0.30000000000000004
88;74;0.30000000000000004
42;120;0.30000000000000004
46;116;0.30000000000000004
31;131;0.30000000000000004
89;73;0.30000000000000004
40;122;0.30000000000000004
73;89;0.30000000000000004
63;99;0.30000000000000004
71;91;0.30000000000000004
89;73;0.30000000000000004
55;107;0.30000000000000004
58;104;0.30000000000000004
41;121;0.30000000000000004
58;104;0.30000000000000004
113;49;0.30000000000000004
50;112;0.30000000000000004
100;62;0.30000000000000004
39;123;0.30000000000000004
91;71;0.30000000000000004
141;21;0.30000000000000004
47;115;0.30000000000000004
49;113;0.30000000000000004
72;90;0.30000000000000004
59;103;0.30000000000000004
24;138;0.30000000000000004
73;89;0.30000000000000004
28;134;0.30000000000000004
0;162;0.30000000000000004
94;68;0.30000000000000004
72;90;0.30000000000000004
86;76;0.30000000000000004
76;86;0.30000000000000004
28;134;0.30000000000000004
116;46;0.30000000000000004
36;126;0.30000000000000004
22;140;0.30000000000000004
33;129;0.30000000000000004
64;98;0.30000000000000004
26;136;0.30000000000000004
29;133;0.30000000000000004
34;128;0.30000000000000004
108;54;0.30000000000000004
119;43;0.30000000000000004
71;91;0.30000000000000004
64;98;0.30000000000000004
95;67;0.30000000000000004
22;140;0.30000000000000004
50;112;0.30000000000000004
41;121;0.30000000000000004
83;79;0.30000000000000004
62;100;0.30000000000000004
64;98;0.30000000000000004
117;45;0.30000000000000004
52;110;0.30000000000000004
56;106;0.30000000000000004
47;115;0.30000000000000004
27;135;0.30000000000000004
54;108;0.30000000000000004
32;130;0.30000000000000004
64;98;0.30000000000000004
89;73;0.30000000000000004
116;46;0.30000000000000004
99;63;0.30000000000000004
54;108;0.30000000000000004
20;142;0.30000000000000004
20;142;0.30000000000000004
44;118;0.30000000000000004
9;153;0.30000000000000004
62;100;0.30000000000000004
57;105;0.30000000000000004
59;103;0.30000000000000004
30;132;0.30000000000000004
35;127;0.30000000000000004
89;73;0.30000000000000004
105;57;0.30000000000000004
48;114;0.30000000000000004
64;98;0.30000000000000004
72;90;0.30000000000000004
83;79;0.30000000000000004
38;124;0.30000000000000004
41;121;0.30000000000000004
52;110;0.30000000000000004
42;120;0.30000000000000004
55;107;0.30000000000000004
60;102;0.30000000000000004
54;108;0.30000000000000004
53;109;0.30000000000000004
86;76;0.30000000000000004
104;58;0.30000000000000004
106;56;0.30000000000000004
62;100;0.30000000000000004
36;126;0.30000000000000004
75;87;0.30000000000000004
70;92;0.30000000000000004
28;134;0.30000000000000004
69;93;0.30000000000000004
52;110;0.4
73;89;0.4
28;134;0.4
50;112;0.4
46;116;0.4
108;54;0.4
82;80;0.4
76;86;0.4
13;149;0.4
34;128;0.4
87;75;0.4
23;139;0.4
96;66;0.4
51;111;0.4
79;83;0.4
53;109;0.4
110;52;0.4
62;100;0.4
32;130;0.4
66;96;0.4
20;142;0.4
20;142;0.4
113;49;0.4
62;100;0.4
48;114;0.4
109;53;0.4
10;152;0.4
91;71;0.4
91;71;0.4
60;102;0.4
36;126;0.4
84;78;0.4
60;102;0.4
35;127;0.4
68;94;0.4
36;126;0.4
32;130;0.4
24;138;0.4
42;120;0.4
67;95;0.4
94;68;0.4
70;92;0.4
79;83;0.4
62;100;0.4
17;145;0.4
90;72;0.4
48;114;0.4
113;49;0.4
29;133;0.4
96;66;0.4
84;78;0.4
74;88;0.4
38;124;0.4
82;80;0.4
102;60;0.4
60;102;0.4
51;111;0.4
12;150;0.4
58;104;0.4
67;95;0.4
39;123;0.4
96;66;0.4
73;89;0.4
52;110;0.4
106;56;0.4
90;72;0.4
68;94;0.4
125;37;0.4
40;122;0.4
59;103;0.4
53;109;0.4
40;122;0.4
100;62;0.4
97;65;0.4
49;113;0.4
10;152;0.4
63;99;0.4
72;90;0.4
110;52;0.4
133;29;0.4
22;140;0.4
101;61;0.4
109;53;0.4
95;67;0.4
105;57;0.4
63;99;0.4
45;117;0.4
56;106;0.4
56;106;0.4
82;80;0.4
84;78;0.4
63;99;0.4
105;57;0.4
19;143;0.4
60;102;0.4
17;145;0.4
82;80;0.4
73;89;0.4
47;115;0.4
91;71;0.4
37;125;0.5
89;73;0.5
59;103;0.5
78;84;0.5
145;17;0.5
50;112;0.5
86;76;0.5
62;100;0.5
65;97;0.5
52;110;0.5
33;129;0.5
97;65;0.5
96;66;0.5
93;69;0.5
63;99;0.5
97;65;0.5
46;116;0.5
89;73;0.5
40;122;0.5
32;130;0.5
74;88;0.5
119;43;0.5
56;106;0.5
110;52;0.5
116;46;0.5
74;88;0.5
112;50;0.5
37;125;0.5
42;120;0.5
71;91;0.5
31;131;0.5
41;121;0.5
30;132;0.5
33;129;0.5
96;66;0.5
72;90;0.5
82;80;0.5
83;79;0.5
61;101;0.5
109;53;0.5
59;103;0.5
30;132;0.5
15;147;0.5
57;105;0.5
65;97;0.5
69;93;0.5
64;98;0.5
105;57;0.5
42;120;0.5
91;71;0.5
32;130;0.5
91;71;0.5
44;118;0.5
61;101;0.5
33;129;0.5
29;133;0.5
63;99;0.5
91;71;0.5
56;106;0.5
29;133;0.5
80;82;0.5
93;69;0.5
45;117;0.5
0;162;0.5
58;104;0.5
57;105;0.5
67;95;0.5
41;121;0.5
58;104;0.5
95;67;0.5
68;94;0.5
33;129;0.5
56;106;0.5
25;137;0.5
36;126;0.5
30;132;0.5
52;110;0.5
105;57;0.5
65;97;0.5
61;101;0.5
36;126;0.5
60;102;0.5
36;126;0.5
98;64;0.5
26;136;0.5
110;52;0.5
62;100;0.5
88;74;0.5
100;62;0.5
41;121;0.5
80;82;0.5
68;94;0.5
43;119;0.5
73;89;0.5
64;98;0.5
21;141;0.5
63;99;0.5
2;160;0.5
48;114;0.5
75;87;0.5
32;130;0.6
81;81;0.6
7;155;0.6
47;115;0.6
59;103;0.6
58;104;0.6
47;115;0.6
51;111;0.6
64;98;0.6
25;137;0.6
51;111;0.6
24;138;0.6
107;55;0.6
36;126;0.6
55;107;0.6
57;105;0.6
120;42;0.6
77;85;0.6
75;87;0.6
73;89;0.6
65;97;0.6
86;76;0.6
27;135;0.6
95;67;0.6
73;89;0.6
37;125;0.6
90;72;0.6
51;111;0.6
122;40;0.6
50;112;0.6
69;93;0.6
57;105;0.6
88;74;0.6
31;131;0.6
28;134;0.6
84;78;0.6
89;73;0.6
64;98;0.6
102;60;0.6
17;145;0.6
69;93;0.6
50;112;0.6
20;142;0.6
22;140;0.6
93;69;0.6
61;101;0.6
72;90;0.6
93;69;0.6
62;100;0.6
91;71;0.6
86;76;0.6
115;47;0.6
58;104;0.6
31;131;0.6
64;98;0.6
50;112;0.6
33;129;0.6
45;117;0.6
65;97;0.6
45;117;0.6
76;86;0.6
38;124;0.6
62;100;0.6
52;110;0.6
65;97;0.6
36;126;0.6
40;122;0.6
7;155;0.6
12;150;0.6
61;101;0.6
3;159;0.6
108;54;0.6
53;109;0.6
46;116;0.6
110;52;0.6
54;108;0.6
63;99;0.6
71;91;0.6
127;35;0.6
48;114;0.6
30;132;0.6
23;139;0.6
86;76;0.6
61;101;0.6
50;112;0.6
47;115;0.6
22;140;0.6
84;78;0.6
28;134;0.6
45;117;0.6
42;120;0.6
43;119;0.6
122;40;0.6
51;111;0.6
60;102;0.6
35;127;0.6
72;90;0.6
38;124;0.6
90;72;0.6
112;50;0.6
86;76;0.7000000000000001
0;162;0.7000000000000001
54;108;0.7000000000000001
21;141;0.7000000000000001
30;132;0.7000000000000001
28;134;0.7000000000000001
70;92;0.7000000000000001
91;71;0.7000000000000001
26;136;0.7000000000000001
86;76;0.7000000000000001
16;146;0.7000000000000001
83;79;0.7000000000000001
16;146;0.7000000000000001
63;99;0.7000000000000001
87;75;0.7000000000000001
75;87;0.7000000000000001
55;107;0.7000000000000001
26;136;0.7000000000000001
60;102;0.7000000000000001
62;100;0.7000000000000001
85;77;0.7000000000000001
93;69;0.7000000000000001
30;132;0.7000000000000001
29;133;0.7000000000000001
74;88;0.7000000000000001
79;83;0.7000000000000001
48;114;0.7000000000000001
95;67;0.7000000000000001
57;105;0.7000000000000001
109;53;0.7000000000000001
59;103;0.7000000000000001
85;77;0.7000000000000001
25;137;0.7000000000000001
45;117;0.7000000000000001
64;98;0.7000000000000001
16;146;0.7000000000000001
63;99;0.7000000000000001
62;100;0.7000000000000001
81;81;0.7000000000000001
73;89;0.7000000000000001
119;43;0.7000000000000001
69;93;0.7000000000000001
83;79;0.7000000000000001
69;93;0.7000000000000001
115;47;0.7000000000000001
69;93;0.7000000000000001
56;106;0.7000000000000001
44;118;0.7000000000000001
80;82;0.7000000000000001
21;141;0.7000000000000001
58;104;0.7000000000000001
85;77;0.7000000000000001
100;62;0.7000000000000001
77;85;0.7000000000000001
71;91;0.7000000000000001
94;68;0.7000000000000001
67;95;0.7000000000000001
72;90;0.7000000000000001
68;94;0.7000000000000001
51;111;0.7000000000000001
111;51;0.7000000000000001
67;95;0.7000000000000001
33;129;0.7000000000000001
42;120;0.7000000000000001
145;17;0.7000000000000001
41;121;0.7000000000000001
112;50;0.7000000000000001
60;102;0.7000000000000001
69;93;0.7000000000000001
83;79;0.7000000000000001
95;67;0.7000000000000001
85;77;0.7000000000000001
70;92;0.7000000000000001
40;122;0.7000000000000001
68;94;0.7000000000000001
97;65;0.7000000000000001
69;93;0.7000000000000001
33;129;0.7000000000000001
90;72;0.7000000000000001
30;132;0.7000000000000001
74;88;0.7000000000000001
78;84;0.7000000000000001
92;70;0.7000000000000001
37;125;0.7000000000000001
28;134;0.7000000000000001
26;136;0.7000000000000001
105;57;0.7000000000000001
27;135;0.7000000000000001
78;84;0.7000000000000001
55;107;0.7000000000000001
68;94;0.7000000000000001
87;75;0.7000000000000001
43;119;0.7000000000000001
37;125;0.7000000000000001
42;120;0.7000000000000001
18;144;0.7000000000000001
61;101;0.7000000000000001
30;132;0.7000000000000001
4;158;0.7000000000000001
81;81;0.7000000000000001
55;107;0.8
67;95;0.8
47;115;0.8
86;76;0.8
73;89;0.8
73;89;0.8
31;131;0.8
107;55;0.8
19;143;0.8
141;21;0.8
28;134;0.8
61;101;0.8
84;78;0.8
25;137;0.8
85;77;0.8
63;99;0.8
29;133;0.8
49;113;0.8
22;140;0.8
31;131;0.8
29;133;0.8
118;44;0.8
36;126;0.8
11;151;0.8
30;132;0.8
83;79;0.8
65;97;0.8
43;119;0.8
23;139;0.8
56;106;0.8
105;57;0.8
19;143;0.8
65;97;0.8
39;123;0.8
42;120;0.8
72;90;0.8
105;57;0.8
56;106;0.8
78;84;0.8
92;70;0.8
86;76;0.8
80;82;0.8
18;144;0.8
121;41;0.8
66;96;0.8
77;85;0.8
107;55;0.8
72;90;0.8
91;71;0.8
0;162;0.8
35;127;0.8
71;91;0.8
57;105;0.8
43;119;0.8
76;86;0.8
77;85;0.8
82;80;0.8
87;75;0.8
31;131;0.8
70;92;0.8
26;136;0.8
32;130;0.8
119;43;0.8
60;102;0.8
11;151;0.8
73;89;0.8
62;100;0.8
82;80;0.8
64;98;0.8
64;98;0.8
53;109;0.8
121;41;0.8
34;128;0.8
74;88;0.8
44;118;0.8
19;143;0.8
88;74;0.8
75;87;0.8
66;96;0.8
5;157;0.8
16;146;0.8
30;132;0.8
80;82;0.8
32;130;0.8
100;62;0.8
58;104;0.8
92;70;0.8
90;72;0.8
41;121;0.8
66;96;0.8
58;104;0.8
67;95;0.8
69;93;0.8
22;140;0.8
62;100;0.8
75;87;0.8
118;44;0.8
78;84;0.8
59;103;0.8
103;59;0.8
36;126;0.9
31;131;0.9
70;92;0.9
73;89;0.9
34;128;0.9
113;49;0.9
61;101;0.9
95;67;0.9
17;145;0.9
98;64;0.9
40;122;0.9
38;124;0.9
82;80;0.9
35;127;0.9
85;77;0.9
44;118;0.9
46;116;0.9
89;73;0.9
137;25;0.9
46;116;0.9
14;148;0.9
72;90;0.9
107;55;0.9
73;89;0.9
57;105;0.9
72;90;0.9
71;91;0.9
62;100;0.9
31;131;0.9
30;132;0.9
65;97;0.9
59;103;0.9
62;100;0.9
140;22;0.9
26;136;0.9
86;76;0.9
55;107;0.9
36;126;0.9
59;103;0.9
82;80;0.9
42;120;0.9
35;127;0.9
89;73;0.9
32;130;0.9
66;96;0.9
64;98;0.9
75;87;0.9
100;62;0.9
32;130;0.9
17;145;0.9
45;117;0.9
24;138;0.9
53;109;0.9
50;112;0.9
50;112;0.9
119;43;0.9
42;120;0.9
112;50;0.9
105;57;0.9
65;97;0.9
27;135;0.9
108;54;0.9
93;69;0.9
60;102;0.9
67;95;0.9
48;114;0.9
107;55;0.9
66;96;0.9
31;131;0.9
43;119;0.9
26;136;0.9
122;40;0.9
83;79;0.9
75;87;0.9
76;86;0.9
31;131;0.9
20;142;0.9
6;156;0.9
70;92;0.9
40;122;0.9
47;115;0.9
56;106;0.9
86;76;0.9
17;145;0.9
57;105;0.9
34;128;0.9
54;108;0.9
73;89;0.9
30;132;0.9
106;56;0.9
77;85;0.9
82;80;0.9
41;121;0.9
60;102;0.9
81;81;0.9
29;133;0.9
79;83;0.9
62;100;0.9
54;108;0.9
68;94;0.9
89;73;1.0
70;92;1.0
39;123;1.0
77;85;1.0
68;94;1.0
77;85;1.0
42;120;1.0
90;72;1.0
28;134;1.0
51;111;1.0
83;79;1.0
58;104;1.0
